analysis_id,user_code,subject_code,exam_kind,exam_num,wrong_answer,insert_date
,100020025,MAT,202001,12,,now()
,100020025,MAT,202001,13,,now()
,100020025,MAT,202001,14,,now()
,100020025,MAT,202001,15,,now()
,100020025,MAT,202001,16,,now()
,100020025,MAT,202001,17,,now()
,100020025,MAT,202001,18,,now()
,100020025,MAT,202001,19,,now()
,100020025,MAT,202001,20,,now()
,100020025,PHL,202001,1,,now()
,100020025,PHL,202001,2,,now()
,100020025,PHL,202001,3,,now()
,100020025,PHL,202001,4,,now()
,100020025,PHL,202001,5,,now()
,100020025,PHL,202001,6,4,now()
,100020025,PHL,202001,7,,now()
,100020025,PHL,202001,8,,now()
,100020025,PHL,202001,9,,now()
,100020025,PHL,202001,10,2,now()
,100020025,PHL,202001,11,,now()
,100020025,PHL,202001,12,,now()
,100020025,PHL,202001,13,,now()
,100020025,PHL,202001,14,,now()
,100020025,PHL,202001,15,,now()
,100020025,PHL,202001,16,,now()
,100020025,PHL,202001,17,,now()
,100020025,PHL,202001,18,,now()
,100020025,PHL,202001,19,,now()
,100020025,PHL,202001,20,,now()
,100020025,HIS,202001,1,,now()
,100020025,HIS,202001,2,,now()
,100020025,HIS,202001,3,,now()
,100020025,HIS,202001,4,,now()
,100020025,HIS,202001,5,,now()
,100020025,HIS,202001,6,,now()
,100020025,HIS,202001,7,,now()
,100020025,HIS,202001,8,,now()
,100020025,HIS,202001,9,,now()
,100020025,HIS,202001,10,3,now()
,100020025,HIS,202001,11,,now()
,100020025,HIS,202001,12,,now()
,100020025,HIS,202001,13,,now()
,100020025,HIS,202001,14,,now()
,100020025,HIS,202001,15,,now()
,100020025,HIS,202001,16,,now()
,100020025,HIS,202001,17,4,now()
,100020025,HIS,202001,18,2,now()
,100020025,HIS,202001,19,,now()
,100020025,HIS,202001,20,,now()
,100020025,ECO,202001,1,,now()
,100020025,ECO,202001,2,,now()
,100020025,ECO,202001,3,,now()
,100020025,ECO,202001,4,,now()
,100020025,ECO,202001,5,,now()
,100020025,ECO,202001,6,,now()
,100020025,ECO,202001,7,4,now()
,100020025,ECO,202001,8,,now()
,100020025,ECO,202001,9,3,now()
,100020025,ECO,202001,10,,now()
,100020025,ECO,202001,11,,now()
,100020025,ECO,202001,12,,now()
,100020025,ECO,202001,13,,now()
,100020025,ECO,202001,14,2,now()
,100020025,ECO,202001,15,,now()
,100020025,ECO,202001,16,,now()
,100020025,ECO,202001,17,,now()
,100020025,ECO,202001,18,,now()
,100020025,ECO,202001,19,,now()
,100020025,ECO,202001,20,,now()
,100020025,PHY,202001,1,,now()
,100020025,PHY,202001,2,2,now()
,100020025,PHY,202001,3,,now()
,100020025,PHY,202001,4,,now()
,100020025,PHY,202001,5,,now()
,100020025,PHY,202001,6,,now()
,100020025,PHY,202001,7,,now()
,100020025,PHY,202001,8,,now()
,100020025,PHY,202001,9,,now()
,100020025,PHY,202001,10,,now()
,100020025,PHY,202001,11,,now()
,100020025,PHY,202001,12,,now()
,100020025,PHY,202001,13,,now()
,100020025,PHY,202001,14,,now()
,100020025,PHY,202001,15,,now()
,100020025,PHY,202001,16,,now()
,100020025,PHY,202001,17,,now()
,100020025,PHY,202001,18,,now()
,100020025,PHY,202001,19,2,now()
,100020025,PHY,202001,20,,now()
,100020025,BIO,202001,1,4,now()
,100020025,BIO,202001,2,,now()
,100020025,BIO,202001,3,,now()
,100020025,BIO,202001,4,2,now()
,100020025,BIO,202001,5,,now()
,100020025,BIO,202001,6,,now()
,100020025,BIO,202001,7,,now()
,100020025,BIO,202001,8,,now()
,100020025,BIO,202001,9,,now()
,100020025,BIO,202001,10,,now()
,100020025,BIO,202001,11,,now()
,100020025,BIO,202001,12,,now()
,100020025,BIO,202001,13,,now()
,100020025,BIO,202001,14,,now()
,100020025,BIO,202001,15,,now()
,100020025,BIO,202001,16,,now()
,100020025,BIO,202001,17,,now()
,100020025,BIO,202001,18,,now()
,100020025,BIO,202001,19,,now()
,100020025,BIO,202001,20,,now()
,100020025,FOR,202001,1,,now()
,100020025,FOR,202001,2,3,now()
,100020025,FOR,202001,3,,now()
,100020025,FOR,202001,4,,now()
,100020025,FOR,202001,5,,now()
,100020025,FOR,202001,6,,now()
,100020025,FOR,202001,7,,now()
,100020025,FOR,202001,8,,now()
,100020025,FOR,202001,9,,now()
,100020025,FOR,202001,10,,now()
,100020025,FOR,202001,11,,now()
,100020025,FOR,202001,12,,now()
,100020025,FOR,202001,13,,now()
,100020025,FOR,202001,14,3,now()
,100020025,FOR,202001,15,,now()
,100020025,FOR,202001,16,,now()
,100020025,FOR,202001,17,,now()
,100020025,FOR,202001,18,,now()
,100020025,FOR,202001,19,,now()
,100020025,FOR,202001,20,,now()
,100020025,KOR,202002,1,,now()
,100020025,KOR,202002,2,3,now()
,100020025,KOR,202002,3,3,now()
,100020025,KOR,202002,4,,now()
,100020025,KOR,202002,5,,now()
,100020025,KOR,202002,6,,now()
,100020025,KOR,202002,7,,now()
,100020025,KOR,202002,8,,now()
,100020025,KOR,202002,9,,now()
,100020025,KOR,202002,10,,now()
,100020025,KOR,202002,11,,now()
,100020025,KOR,202002,12,,now()
,100020025,KOR,202002,13,,now()
,100020025,KOR,202002,14,,now()
,100020025,KOR,202002,15,,now()
,100020025,KOR,202002,16,,now()
,100020025,KOR,202002,17,,now()
,100020025,KOR,202002,18,,now()
,100020025,KOR,202002,19,,now()
,100020025,KOR,202002,20,,now()
,100020025,ENG,202002,1,,now()
,100020025,ENG,202002,2,,now()
,100020025,ENG,202002,3,,now()
,100020025,ENG,202002,4,,now()
,100020025,ENG,202002,5,,now()
,100020025,ENG,202002,6,,now()
,100020025,ENG,202002,7,,now()
,100020025,ENG,202002,8,,now()
,100020025,ENG,202002,9,,now()
,100020025,ENG,202002,10,,now()
,100020025,ENG,202002,11,,now()
,100020025,ENG,202002,12,,now()
,100020025,ENG,202002,13,,now()
,100020025,ENG,202002,14,2,now()
,100020025,ENG,202002,15,,now()
,100020025,ENG,202002,16,,now()
,100020025,ENG,202002,17,,now()
,100020025,ENG,202002,18,,now()
,100020025,ENG,202002,19,,now()
,100020025,ENG,202002,20,,now()
,100020025,MAT,202002,1,3,now()
,100020025,MAT,202002,2,,now()
,100020025,MAT,202002,3,,now()
,100020025,MAT,202002,4,,now()
,100020025,MAT,202002,5,,now()
,100020025,MAT,202002,6,,now()
,100020025,MAT,202002,7,,now()
,100020025,MAT,202002,8,3,now()
,100020025,MAT,202002,9,,now()
,100020025,MAT,202002,10,,now()
,100020025,MAT,202002,11,,now()
,100020025,MAT,202002,12,,now()
,100020025,MAT,202002,13,,now()
,100020025,MAT,202002,14,,now()
,100020025,MAT,202002,15,,now()
,100020025,MAT,202002,16,,now()
,100020025,MAT,202002,17,,now()
,100020025,MAT,202002,18,,now()
,100020025,MAT,202002,19,,now()
,100020025,MAT,202002,20,,now()
,100020025,PHL,202002,1,,now()
,100020025,PHL,202002,2,,now()
,100020025,PHL,202002,3,,now()
,100020025,PHL,202002,4,,now()
,100020025,PHL,202002,5,,now()
,100020025,PHL,202002,6,4,now()
,100020025,PHL,202002,7,,now()
,100020025,PHL,202002,8,,now()
,100020025,PHL,202002,9,,now()
,100020025,PHL,202002,10,2,now()
,100020025,PHL,202002,11,,now()
,100020025,PHL,202002,12,,now()
,100020025,PHL,202002,13,,now()
,100020025,PHL,202002,14,,now()
,100020025,PHL,202002,15,,now()
,100020025,PHL,202002,16,,now()
,100020025,PHL,202002,17,,now()
,100020025,PHL,202002,18,,now()
,100020025,PHL,202002,19,,now()
,100020025,PHL,202002,20,,now()
,100020025,HIS,202002,1,,now()
,100020025,HIS,202002,2,,now()
,100020025,HIS,202002,3,,now()
,100020025,HIS,202002,4,,now()
,100020025,HIS,202002,5,,now()
,100020025,HIS,202002,6,,now()
,100020025,HIS,202002,7,,now()
,100020025,HIS,202002,8,,now()
,100020025,HIS,202002,9,,now()
,100020025,HIS,202002,10,3,now()
,100020025,HIS,202002,11,,now()
,100020025,HIS,202002,12,,now()
,100020025,HIS,202002,13,,now()
,100020025,HIS,202002,14,,now()
,100020025,HIS,202002,15,,now()
,100020025,HIS,202002,16,,now()
,100020025,HIS,202002,17,4,now()
,100020025,HIS,202002,18,2,now()
,100020025,HIS,202002,19,,now()
,100020025,HIS,202002,20,,now()
,100020025,ECO,202002,1,,now()
,100020025,ECO,202002,2,,now()
,100020025,ECO,202002,3,,now()
,100020025,ECO,202002,4,,now()
,100020025,ECO,202002,5,,now()
,100020025,ECO,202002,6,,now()
,100020025,ECO,202002,7,4,now()
,100020025,ECO,202002,8,,now()
,100020025,ECO,202002,9,3,now()
,100020025,ECO,202002,10,,now()
,100020025,ECO,202002,11,,now()
,100020025,ECO,202002,12,,now()
,100020025,ECO,202002,13,,now()
,100020025,ECO,202002,14,2,now()
,100020025,ECO,202002,15,,now()
,100020025,ECO,202002,16,,now()
,100020025,ECO,202002,17,,now()
,100020025,ECO,202002,18,,now()
,100020025,ECO,202002,19,,now()
,100020025,ECO,202002,20,,now()
,100020025,PHY,202002,1,,now()
,100020025,PHY,202002,2,2,now()
,100020025,PHY,202002,3,,now()
,100020025,PHY,202002,4,,now()
,100020025,PHY,202002,5,,now()
,100020025,PHY,202002,6,,now()
,100020025,PHY,202002,7,,now()
,100020025,PHY,202002,8,,now()
,100020025,PHY,202002,9,,now()
,100020025,PHY,202002,10,,now()
,100020025,PHY,202002,11,,now()
,100020025,PHY,202002,12,,now()
,100020025,PHY,202002,13,,now()
,100020025,PHY,202002,14,,now()
,100020025,PHY,202002,15,,now()
,100020025,PHY,202002,16,,now()
,100020025,PHY,202002,17,,now()
,100020025,PHY,202002,18,,now()
,100020025,PHY,202002,19,2,now()
,100020025,PHY,202002,20,,now()
,100020025,BIO,202002,1,4,now()
,100020025,BIO,202002,2,,now()
,100020025,BIO,202002,3,,now()
,100020025,BIO,202002,4,2,now()
,100020025,BIO,202002,5,,now()
,100020025,BIO,202002,6,,now()
,100020025,BIO,202002,7,,now()
,100020025,BIO,202002,8,,now()
,100020025,BIO,202002,9,,now()
,100020025,BIO,202002,10,,now()
,100020025,BIO,202002,11,,now()
,100020025,BIO,202002,12,,now()
,100020025,BIO,202002,13,,now()
,100020025,BIO,202002,14,,now()
,100020025,BIO,202002,15,,now()
,100020025,BIO,202002,16,,now()
,100020025,BIO,202002,17,,now()
,100020025,BIO,202002,18,,now()
,100020025,BIO,202002,19,,now()
,100020025,BIO,202002,20,,now()
,100020025,FOR,202002,1,,now()
,100020025,FOR,202002,2,3,now()
,100020025,FOR,202002,3,,now()
,100020025,FOR,202002,4,,now()
,100020025,FOR,202002,5,,now()
,100020025,FOR,202002,6,,now()
,100020025,FOR,202002,7,,now()
,100020025,FOR,202002,8,,now()
,100020025,FOR,202002,9,,now()
,100020025,FOR,202002,10,,now()
,100020025,FOR,202002,11,,now()
,100020025,FOR,202002,12,,now()
,100020025,FOR,202002,13,,now()
,100020025,FOR,202002,14,3,now()
,100020025,FOR,202002,15,,now()
,100020025,FOR,202002,16,,now()
,100020025,FOR,202002,17,,now()
,100020025,FOR,202002,18,,now()
,100020025,FOR,202002,19,,now()
,100020025,FOR,202002,20,,now()
,100020025,KOR,202003,1,,now()
,100020025,KOR,202003,2,3,now()
,100020025,KOR,202003,3,3,now()
,100020025,KOR,202003,4,,now()
,100020025,KOR,202003,5,,now()
,100020025,KOR,202003,6,,now()
,100020025,KOR,202003,7,,now()
,100020025,KOR,202003,8,,now()
,100020025,KOR,202003,9,,now()
,100020025,KOR,202003,10,,now()
,100020025,KOR,202003,11,,now()
,100020025,KOR,202003,12,,now()
,100020025,KOR,202003,13,,now()
,100020025,KOR,202003,14,,now()
,100020025,KOR,202003,15,,now()
,100020025,KOR,202003,16,,now()
,100020025,KOR,202003,17,,now()
,100020025,KOR,202003,18,,now()
,100020025,KOR,202003,19,,now()
,100020025,KOR,202003,20,,now()
,100020025,ENG,202003,1,,now()
,100020025,ENG,202003,2,,now()
,100020025,ENG,202003,3,,now()
,100020025,ENG,202003,4,,now()
,100020025,ENG,202003,5,,now()
,100020025,ENG,202003,6,,now()
,100020025,ENG,202003,7,,now()
,100020025,ENG,202003,8,,now()
,100020025,ENG,202003,9,,now()
,100020025,ENG,202003,10,,now()
,100020025,ENG,202003,11,,now()
,100020025,ENG,202003,12,,now()
,100020025,ENG,202003,13,,now()
,100020025,ENG,202003,14,2,now()
,100020025,ENG,202003,15,,now()
,100020025,ENG,202003,16,,now()
,100020025,ENG,202003,17,,now()
,100020025,ENG,202003,18,,now()
,100020025,ENG,202003,19,,now()
,100020025,ENG,202003,20,,now()
,100020025,MAT,202003,1,3,now()
,100020025,MAT,202003,2,,now()
,100020025,MAT,202003,3,,now()
,100020025,MAT,202003,4,,now()
,100020025,MAT,202003,5,,now()
,100020025,MAT,202003,6,,now()
,100020025,MAT,202003,7,,now()
,100020025,MAT,202003,8,3,now()
,100020025,MAT,202003,9,,now()
,100020025,MAT,202003,10,,now()
,100020025,MAT,202003,11,,now()
,100020025,MAT,202003,12,,now()
,100020025,MAT,202003,13,,now()
,100020025,MAT,202003,14,,now()
,100020025,MAT,202003,15,,now()
,100020025,MAT,202003,16,,now()
,100020025,MAT,202003,17,,now()
,100020025,MAT,202003,18,,now()
,100020025,MAT,202003,19,,now()
,100020025,MAT,202003,20,,now()
,100020025,PHL,202003,1,,now()
,100020025,PHL,202003,2,,now()
,100020025,PHL,202003,3,,now()
,100020025,PHL,202003,4,,now()
,100020025,PHL,202003,5,,now()
,100020025,PHL,202003,6,4,now()
,100020025,PHL,202003,7,,now()
,100020025,PHL,202003,8,,now()
,100020025,PHL,202003,9,,now()
,100020025,PHL,202003,10,2,now()
,100020025,PHL,202003,11,,now()
,100020025,PHL,202003,12,,now()
,100020025,PHL,202003,13,,now()
,100020025,PHL,202003,14,,now()
,100020025,PHL,202003,15,,now()
,100020025,PHL,202003,16,,now()
,100020025,PHL,202003,17,,now()
,100020025,PHL,202003,18,,now()
,100020025,PHL,202003,19,,now()
,100020025,PHL,202003,20,,now()
,100020025,HIS,202003,1,,now()
,100020025,HIS,202003,2,,now()
,100020025,HIS,202003,3,,now()
,100020025,HIS,202003,4,,now()
,100020025,HIS,202003,5,,now()
,100020025,HIS,202003,6,,now()
,100020025,HIS,202003,7,,now()
,100020025,HIS,202003,8,,now()
,100020025,HIS,202003,9,,now()
,100020025,HIS,202003,10,3,now()
,100020025,HIS,202003,11,,now()
,100020025,HIS,202003,12,,now()
,100020025,HIS,202003,13,,now()
,100020025,HIS,202003,14,,now()
,100020025,HIS,202003,15,,now()
,100020025,HIS,202003,16,,now()
,100020025,HIS,202003,17,4,now()
,100020025,HIS,202003,18,2,now()
,100020025,HIS,202003,19,,now()
,100020025,HIS,202003,20,,now()
,100020025,ECO,202003,1,,now()
,100020025,ECO,202003,2,,now()
,100020025,ECO,202003,3,,now()
,100020025,ECO,202003,4,,now()
,100020025,ECO,202003,5,,now()
,100020025,ECO,202003,6,,now()
,100020025,ECO,202003,7,4,now()
,100020025,ECO,202003,8,,now()
,100020025,ECO,202003,9,3,now()
,100020025,ECO,202003,10,,now()
,100020025,ECO,202003,11,,now()
,100020025,ECO,202003,12,,now()
,100020025,ECO,202003,13,,now()
,100020025,ECO,202003,14,2,now()
,100020025,ECO,202003,15,,now()
,100020025,ECO,202003,16,,now()
,100020025,ECO,202003,17,,now()
,100020025,ECO,202003,18,,now()
,100020025,ECO,202003,19,,now()
,100020025,ECO,202003,20,,now()
,100020025,PHY,202003,1,,now()
,100020025,PHY,202003,2,2,now()
,100020025,PHY,202003,3,,now()
,100020025,PHY,202003,4,,now()
,100020025,PHY,202003,5,,now()
,100020025,PHY,202003,6,,now()
,100020025,PHY,202003,7,,now()
,100020025,PHY,202003,8,,now()
,100020025,PHY,202003,9,,now()
,100020025,PHY,202003,10,,now()
,100020025,PHY,202003,11,,now()
,100020025,PHY,202003,12,,now()
,100020025,PHY,202003,13,,now()
,100020025,PHY,202003,14,,now()
,100020025,PHY,202003,15,,now()
,100020025,PHY,202003,16,,now()
,100020025,PHY,202003,17,,now()
,100020025,PHY,202003,18,,now()
,100020025,PHY,202003,19,2,now()
,100020025,PHY,202003,20,,now()
,100020025,BIO,202003,1,4,now()
,100020025,BIO,202003,2,,now()
,100020025,BIO,202003,3,,now()
,100020025,BIO,202003,4,2,now()
,100020025,BIO,202003,5,,now()
,100020025,BIO,202003,6,,now()
,100020025,BIO,202003,7,,now()
,100020025,BIO,202003,8,,now()
,100020025,BIO,202003,9,,now()
,100020025,BIO,202003,10,,now()
,100020025,BIO,202003,11,,now()
,100020025,BIO,202003,12,,now()
,100020025,BIO,202003,13,,now()
,100020025,BIO,202003,14,,now()
,100020025,BIO,202003,15,,now()
,100020025,BIO,202003,16,,now()
,100020025,BIO,202003,17,,now()
,100020025,BIO,202003,18,,now()
,100020025,BIO,202003,19,,now()
,100020025,BIO,202003,20,,now()
,100020025,FOR,202003,1,,now()
,100020025,FOR,202003,2,3,now()
,100020025,FOR,202003,3,,now()
,100020025,FOR,202003,4,,now()
,100020025,FOR,202003,5,,now()
,100020025,FOR,202003,6,,now()
,100020025,FOR,202003,7,,now()
,100020025,FOR,202003,8,,now()
,100020025,FOR,202003,9,,now()
,100020025,FOR,202003,10,,now()
,100020025,FOR,202003,11,,now()
,100020025,FOR,202003,12,,now()
,100020025,FOR,202003,13,,now()
,100020025,FOR,202003,14,3,now()
,100020025,FOR,202003,15,,now()
,100020025,FOR,202003,16,,now()
,100020025,FOR,202003,17,,now()
,100020025,FOR,202003,18,,now()
,100020025,FOR,202003,19,,now()
,100020025,FOR,202003,20,,now()
,100020025,KOR,202004,1,,now()
,100020025,KOR,202004,2,3,now()
,100020025,KOR,202004,3,3,now()
,100020025,KOR,202004,4,,now()
,100020025,KOR,202004,5,,now()
,100020025,KOR,202004,6,,now()
,100020025,KOR,202004,7,,now()
,100020025,KOR,202004,8,,now()
,100020025,KOR,202004,9,,now()
,100020025,KOR,202004,10,,now()
,100020025,KOR,202004,11,,now()
,100020025,KOR,202004,12,,now()
,100020025,KOR,202004,13,,now()
,100020025,KOR,202004,14,,now()
,100020025,KOR,202004,15,,now()
,100020025,KOR,202004,16,,now()
,100020025,KOR,202004,17,,now()
,100020025,KOR,202004,18,,now()
,100020025,KOR,202004,19,,now()
,100020025,KOR,202004,20,,now()
,100020025,ENG,202004,1,,now()
,100020025,ENG,202004,2,,now()
,100020025,ENG,202004,3,,now()
,100020025,ENG,202004,4,,now()
,100020025,ENG,202004,5,,now()
,100020025,ENG,202004,6,,now()
,100020025,ENG,202004,7,,now()
,100020025,ENG,202004,8,,now()
,100020025,ENG,202004,9,,now()
,100020025,ENG,202004,10,,now()
,100020025,ENG,202004,11,,now()
,100020025,ENG,202004,12,,now()
,100020025,ENG,202004,13,,now()
,100020025,ENG,202004,14,2,now()
,100020025,ENG,202004,15,,now()
,100020025,ENG,202004,16,,now()
,100020025,ENG,202004,17,,now()
,100020025,ENG,202004,18,,now()
,100020025,ENG,202004,19,,now()
,100020025,ENG,202004,20,,now()
,100020025,MAT,202004,1,3,now()
,100020025,MAT,202004,2,,now()
,100020025,MAT,202004,3,,now()
,100020025,MAT,202004,4,,now()
,100020025,MAT,202004,5,,now()
,100020025,MAT,202004,6,,now()
,100020025,MAT,202004,7,,now()
,100020025,MAT,202004,8,3,now()
,100020025,MAT,202004,9,,now()
,100020025,MAT,202004,10,,now()
,100020025,MAT,202004,11,,now()
,100020025,MAT,202004,12,,now()
,100020025,MAT,202004,13,,now()
,100020025,MAT,202004,14,,now()
,100020025,MAT,202004,15,,now()
,100020025,MAT,202004,16,,now()
,100020025,MAT,202004,17,,now()
,100020025,MAT,202004,18,,now()
,100020025,MAT,202004,19,,now()
,100020025,MAT,202004,20,,now()
,100020025,PHL,202004,1,,now()
,100020025,PHL,202004,2,,now()
,100020025,PHL,202004,3,,now()
,100020025,PHL,202004,4,,now()
,100020025,PHL,202004,5,,now()
,100020025,PHL,202004,6,4,now()
,100020025,PHL,202004,7,,now()
,100020025,PHL,202004,8,,now()
,100020025,PHL,202004,9,,now()
,100020025,PHL,202004,10,2,now()
,100020025,PHL,202004,11,,now()
,100020025,PHL,202004,12,,now()
,100020025,PHL,202004,13,,now()
,100020025,PHL,202004,14,,now()
,100020025,PHL,202004,15,,now()
,100020025,PHL,202004,16,,now()
,100020025,PHL,202004,17,,now()
,100020025,PHL,202004,18,,now()
,100020025,PHL,202004,19,,now()
,100020025,PHL,202004,20,,now()
,100020025,HIS,202004,1,,now()
,100020025,HIS,202004,2,,now()
,100020025,HIS,202004,3,,now()
,100020025,HIS,202004,4,,now()
,100020025,HIS,202004,5,,now()
,100020025,HIS,202004,6,,now()
,100020025,HIS,202004,7,,now()
,100020025,HIS,202004,8,,now()
,100020025,HIS,202004,9,,now()
,100020025,HIS,202004,10,3,now()
,100020025,HIS,202004,11,,now()
,100020025,HIS,202004,12,,now()
,100020025,HIS,202004,13,,now()
,100020025,HIS,202004,14,,now()
,100020025,HIS,202004,15,,now()
,100020025,HIS,202004,16,,now()
,100020025,HIS,202004,17,4,now()
,100020025,HIS,202004,18,2,now()
,100020025,HIS,202004,19,,now()
,100020025,HIS,202004,20,,now()
,100020025,ECO,202004,1,,now()
,100020025,ECO,202004,2,,now()
,100020025,ECO,202004,3,,now()
,100020025,ECO,202004,4,,now()
,100020025,ECO,202004,5,,now()
,100020025,ECO,202004,6,,now()
,100020025,ECO,202004,7,4,now()
,100020025,ECO,202004,8,,now()
,100020025,ECO,202004,9,3,now()
,100020025,ECO,202004,10,,now()
,100020025,ECO,202004,11,,now()
,100020025,ECO,202004,12,,now()
,100020025,ECO,202004,13,,now()
,100020025,ECO,202004,14,2,now()
,100020025,ECO,202004,15,,now()
,100020025,ECO,202004,16,,now()
,100020025,ECO,202004,17,,now()
,100020025,ECO,202004,18,,now()
,100020025,ECO,202004,19,,now()
,100020025,ECO,202004,20,,now()
,100020025,PHY,202004,1,,now()
,100020025,PHY,202004,2,2,now()
,100020025,PHY,202004,3,,now()
,100020025,PHY,202004,4,,now()
,100020025,PHY,202004,5,,now()
,100020025,PHY,202004,6,,now()
,100020025,PHY,202004,7,,now()
,100020025,PHY,202004,8,,now()
,100020025,PHY,202004,9,,now()
,100020025,PHY,202004,10,,now()
,100020025,PHY,202004,11,,now()
,100020025,PHY,202004,12,,now()
,100020025,PHY,202004,13,,now()
,100020025,PHY,202004,14,,now()
,100020025,PHY,202004,15,,now()
,100020025,PHY,202004,16,,now()
,100020025,PHY,202004,17,,now()
,100020025,PHY,202004,18,,now()
,100020025,PHY,202004,19,2,now()
,100020025,PHY,202004,20,,now()
,100020025,BIO,202004,1,4,now()
,100020025,BIO,202004,2,,now()
,100020025,BIO,202004,3,,now()
,100020025,BIO,202004,4,2,now()
,100020025,BIO,202004,5,,now()
,100020025,BIO,202004,6,,now()
,100020025,BIO,202004,7,,now()
,100020025,BIO,202004,8,,now()
,100020025,BIO,202004,9,,now()
,100020025,BIO,202004,10,,now()
,100020025,BIO,202004,11,,now()
,100020025,BIO,202004,12,,now()
,100020025,BIO,202004,13,,now()
,100020025,BIO,202004,14,,now()
,100020025,BIO,202004,15,,now()
,100020025,BIO,202004,16,,now()
,100020025,BIO,202004,17,,now()
,100020025,BIO,202004,18,,now()
,100020025,BIO,202004,19,,now()
,100020025,BIO,202004,20,,now()
,100020025,FOR,202004,1,,now()
,100020025,FOR,202004,2,3,now()
,100020025,FOR,202004,3,,now()
,100020025,FOR,202004,4,,now()
,100020025,FOR,202004,5,,now()
,100020025,FOR,202004,6,,now()
,100020025,FOR,202004,7,,now()
,100020025,FOR,202004,8,,now()
,100020025,FOR,202004,9,,now()
,100020025,FOR,202004,10,,now()
,100020025,FOR,202004,11,,now()
,100020025,FOR,202004,12,,now()
,100020025,FOR,202004,13,,now()
,100020025,FOR,202004,14,3,now()
,100020025,FOR,202004,15,,now()
,100020025,FOR,202004,16,,now()
,100020025,FOR,202004,17,,now()
,100020025,FOR,202004,18,,now()
,100020025,FOR,202004,19,,now()
,100020025,FOR,202004,20,,now()
,100020050,KOR,202001,1,,now()
,100020050,KOR,202001,2,3,now()
,100020050,KOR,202001,3,3,now()
,100020050,KOR,202001,4,2,now()
,100020050,KOR,202001,5,,now()
,100020050,KOR,202001,6,,now()
,100020050,KOR,202001,7,,now()
,100020050,KOR,202001,8,,now()
,100020050,KOR,202001,9,,now()
,100020050,KOR,202001,10,,now()
,100020050,KOR,202001,11,,now()
,100020050,KOR,202001,12,,now()
,100020050,KOR,202001,13,,now()
,100020050,KOR,202001,14,,now()
,100020050,KOR,202001,15,,now()
,100020050,KOR,202001,16,,now()
,100020050,KOR,202001,17,,now()
,100020050,KOR,202001,18,,now()
,100020050,KOR,202001,19,,now()
,100020050,KOR,202001,20,,now()
,100020050,ENG,202001,1,,now()
,100020050,ENG,202001,2,,now()
,100020050,ENG,202001,3,,now()
,100020050,ENG,202001,4,,now()
,100020050,ENG,202001,5,,now()
,100020050,ENG,202001,6,,now()
,100020050,ENG,202001,7,,now()
,100020050,ENG,202001,8,,now()
,100020050,ENG,202001,9,,now()
,100020050,ENG,202001,10,,now()
,100020050,ENG,202001,11,,now()
,100020050,ENG,202001,12,3,now()
,100020050,ENG,202001,13,,now()
,100020050,ENG,202001,14,2,now()
,100020050,ENG,202001,15,,now()
,100020050,ENG,202001,16,,now()
,100020050,ENG,202001,17,,now()
,100020050,ENG,202001,18,,now()
,100020050,ENG,202001,19,,now()
,100020050,ENG,202001,20,,now()
,100020050,MAT,202001,1,3,now()
,100020050,MAT,202001,2,,now()
,100020050,MAT,202001,3,,now()
,100020050,MAT,202001,4,,now()
,100020050,MAT,202001,5,,now()
,100020050,MAT,202001,6,,now()
,100020050,MAT,202001,7,,now()
,100020050,MAT,202001,8,3,now()
,100020050,MAT,202001,9,2,now()
,100020050,MAT,202001,10,,now()
,100020050,MAT,202001,11,,now()
,100020050,MAT,202001,12,,now()
,100020050,MAT,202001,13,,now()
,100020050,MAT,202001,14,,now()
,100020050,MAT,202001,15,,now()
,100020050,MAT,202001,16,,now()
,100020050,MAT,202001,17,,now()
,100020050,MAT,202001,18,,now()
,100020050,MAT,202001,19,,now()
,100020050,MAT,202001,20,,now()
,100020050,PHL,202001,1,,now()
,100020050,PHL,202001,2,,now()
,100020050,PHL,202001,3,,now()
,100020050,PHL,202001,4,,now()
,100020050,PHL,202001,5,,now()
,100020050,PHL,202001,6,4,now()
,100020050,PHL,202001,7,,now()
,100020050,PHL,202001,8,,now()
,100020050,PHL,202001,9,,now()
,100020050,PHL,202001,10,2,now()
,100020050,PHL,202001,11,,now()
,100020050,PHL,202001,12,,now()
,100020050,PHL,202001,13,,now()
,100020050,PHL,202001,14,,now()
,100020050,PHL,202001,15,,now()
,100020050,PHL,202001,16,,now()
,100020050,PHL,202001,17,5,now()
,100020050,PHL,202001,18,,now()
,100020050,PHL,202001,19,,now()
,100020050,PHL,202001,20,,now()
,100020050,HIS,202001,1,,now()
,100020050,HIS,202001,2,,now()
,100020050,HIS,202001,3,,now()
,100020050,HIS,202001,4,,now()
,100020050,HIS,202001,5,,now()
,100020050,HIS,202001,6,,now()
,100020050,HIS,202001,7,,now()
,100020050,HIS,202001,8,,now()
,100020050,HIS,202001,9,,now()
,100020050,HIS,202001,10,3,now()
,100020050,HIS,202001,11,,now()
,100020050,HIS,202001,12,,now()
,100020050,HIS,202001,13,,now()
,100020050,HIS,202001,14,,now()
,100020050,HIS,202001,15,,now()
,100020050,HIS,202001,16,,now()
,100020050,HIS,202001,17,,now()
,100020050,HIS,202001,18,,now()
,100020050,HIS,202001,19,,now()
,100020050,HIS,202001,20,,now()
,100020050,ECO,202001,1,,now()
,100020050,ECO,202001,2,,now()
